end_date,3DS,DC,DS,GBA,GC,NeoGeoP,Switch,PS2,PS3,PS4,PS5,PSP,WS,Vita,Wii,WiiU,XB360,XBOne,XSX,Xbox,PKS
2018-09-30,23966026.0,,,,,,5169675.0,,,7059754.0,,,,5756030.0,,,,97550.0,,,
2018-10-07,23972402.0,,,,,,5216265.0,,,7073302.0,,,,5758853.0,,,,98011.0,,,
2018-10-14,23978832.0,,,,,,5260837.0,,,7098784.0,,,,5761388.0,,,,98321.0,,,
2018-10-21,23984205.0,,,,,,5304700.0,,,7118651.0,,,,5764191.0,,,,98461.0,,,
2018-10-28,23989702.0,,,,,,5343148.0,,,7137972.0,,,,5766195.0,,,,98632.0,,,
2018-11-04,23995401.0,,,,,,5383492.0,,,7155755.0,,,,5768033.0,,,,98855.0,,,
2018-11-11,24001442.0,,,,,,5436877.0,,,7171971.0,,,,5769701.0,,,,99328.0,,,
2018-11-18,24007498.0,,,,,,5617462.0,,,7187861.0,,,,5771519.0,,,,99530.0,,,
2018-11-25,24015800.0,,,,,,5730803.0,,,7217144.0,,,,5773338.0,,,,100214.0,,,
2018-12-02,24024604.0,,,,,,5838253.0,,,7235945.0,,,,5775068.0,,,,100408.0,,,
2018-12-09,24037091.0,,,,,,6116566.0,,,7303856.0,,,,5777198.0,,,,100766.0,,,
2018-12-16,24054616.0,,,,,,6402079.0,,,7386402.0,,,,5779781.0,,,,101255.0,,,
2018-12-23,24080184.0,,,,,,6702740.0,,,7461580.0,,,,5783376.0,,,,101560.0,,,
2018-12-30,24091959.0,,,,,,6889546.0,,,7537263.0,,,,5786034.0,,,,101922.0,,,
2019-01-06,24120928.0,,,,,,7115244.0,,,7669829.0,,,,5789611.0,,,,102179.0,,,
2019-01-13,24126421.0,,,,,,7198380.0,,,7687017.0,,,,5791312.0,,,,102359.0,,,
2019-01-20,24131360.0,,,,,,7270052.0,,,7706382.0,,,,5793165.0,,,,102525.0,,,
2019-01-27,24136014.0,,,,,,7321608.0,,,7758086.0,,,,5794952.0,,,,102655.0,,,
2019-02-03,24140148.0,,,,,,7388056.0,,,7785918.0,,,,5796183.0,,,,102751.0,,,
2019-02-10,24144120.0,,,,,,7449098.0,,,7805899.0,,,,5797687.0,,,,103021.0,,,
2019-02-17,24148010.0,,,,,,7513411.0,,,7827470.0,,,,5799162.0,,,,103089.0,,,
2019-02-24,24151565.0,,,,,,7562550.0,,,7845842.0,,,,5802716.0,,,,103144.0,,,
2019-03-03,24157649.0,,,,,,7629003.0,,,7868244.0,,,,5807449.0,,,,103243.0,,,
2019-03-10,24161925.0,,,,,,7696627.0,,,7898193.0,,,,5813852.0,,,,103308.0,,,
2019-03-17,24166584.0,,,,,,7752105.0,,,7928141.0,,,,5815558.0,,,,103503.0,,,
2019-03-24,24173403.0,,,,,,7808917.0,,,7957887.0,,,,5816379.0,,,,103599.0,,,
2019-03-31,24178459.0,,,,,,7858769.0,,,7981750.0,,,,5817096.0,,,,103691.0,,,
2019-04-07,24182847.0,,,,,,7905619.0,,,7995604.0,,,,5817578.0,,,,103784.0,,,
2019-04-14,24186187.0,,,,,,7959720.0,,,8007397.0,,,,5818153.0,,,,103850.0,,,
2019-04-21,24189419.0,,,,,,8000058.0,,,8018760.0,,,,5818724.0,,,,103933.0,,,
2019-04-28,24193999.0,,,,,,8042166.0,,,8032927.0,,,,5819260.0,,,,104088.0,,,
2019-05-05,24199174.0,,,,,,8083901.0,,,8047928.0,,,,5819804.0,,,,104279.0,,,
2019-05-12,24204349.0,,,,,,8125636.0,,,8062929.0,,,,5820348.0,,,,104470.0,,,
2019-05-19,24206878.0,,,,,,8158200.0,,,8072489.0,,,,5820638.0,,,,104582.0,,,
2019-05-26,24209473.0,,,,,,8184136.0,,,8082131.0,,,,5820952.0,,,,104674.0,,,
2019-06-02,24211728.0,,,,,,8217290.0,,,8091113.0,,,,5821203.0,,,,104765.0,,,
2019-06-09,24214460.0,,,,,,8250880.0,,,8121221.0,,,,5821360.0,,,,104902.0,,,
2019-06-16,24217228.0,,,,,,8285201.0,,,8149983.0,,,,5821499.0,,,,105243.0,,,
2019-06-23,24219590.0,,,,,,8314259.0,,,8165694.0,,,,5821627.0,,,,105556.0,,,
2019-06-30,24222303.0,,,,,,8373443.0,,,8184467.0,,,,5821742.0,,,,105734.0,,,
2019-07-07,24224853.0,,,,,,8448924.0,,,8195770.0,,,,5821948.0,,,,105855.0,,,
2019-07-14,24227214.0,,,,,,8504747.0,,,8206711.0,,,,5822127.0,,,,105905.0,,,
2019-07-21,24229731.0,,,,,,8550343.0,,,8220195.0,,,,5822442.0,,,,106026.0,,,
2019-07-28,24232398.0,,,,,,8593032.0,,,8231377.0,,,,5822685.0,,,,106077.0,,,
2019-08-04,24235008.0,,,,,,8629645.0,,,8241431.0,,,,5822800.0,,,,106125.0,,,
2019-08-11,24240405.0,,,,,,8671608.0,,,8256433.0,,,,5822881.0,,,,106169.0,,,
2019-08-18,24245949.0,,,,,,8722322.0,,,8277824.0,,,,5823015.0,,,,106211.0,,,
2019-08-25,24248176.0,,,,,,8752394.0,,,8287570.0,,,,5823082.0,,,,106255.0,,,
2019-09-01,24250110.0,,,,,,8842947.0,,,8298494.0,,,,5823132.0,,,,106312.0,,,
2019-09-08,24251628.0,,,,,,8920339.0,,,8332222.0,,,,5823166.0,,,,106377.0,,,
2019-09-15,24253477.0,,,,,,8971958.0,,,8359659.0,,,,5823208.0,,,,106474.0,,,
2019-09-22,24255164.0,,,,,,9211698.0,,,8384516.0,,,,5823236.0,,,,106987.0,,,
2019-09-29,24257548.0,,,,,,9408187.0,,,8409174.0,,,,5823275.0,,,,107145.0,,,
2019-10-06,24258851.0,,,,,,9497324.0,,,8421562.0,,,,5823307.0,,,,107271.0,,,
2019-10-13,24259892.0,,,,,,9554004.0,,,8429411.0,,,,5823333.0,,,,107349.0,,,
2019-10-20,24261002.0,,,,,,9608071.0,,,8436773.0,,,,5823360.0,,,,107491.0,,,
2019-10-27,24262243.0,,,,,,9677509.0,,,8444195.0,,,,5823383.0,,,,107572.0,,,
2019-11-03,24263313.0,,,,,,9796906.0,,,8452533.0,,,,5823424.0,,,,107647.0,,,
2019-11-10,24265087.0,,,,,,9885678.0,,,8468343.0,,,,5823446.0,,,,107711.0,,,
2019-11-17,24266349.0,,,,,,10065814.0,,,8476437.0,,,,5823466.0,,,,107791.0,,,
2019-11-24,24267422.0,,,,,,10245806.0,,,8483510.0,,,,5823489.0,,,,107901.0,,,
2019-12-01,24269002.0,,,,,,10432569.0,,,8492136.0,,,,5823515.0,,,,108792.0,,,
2019-12-08,24273076.0,,,,,,10621070.0,,,8533537.0,,,,5823560.0,,,,109192.0,,,
2019-12-15,24276770.0,,,,,,10857695.0,,,8544753.0,,,,5823611.0,,,,109714.0,,,
2019-12-22,24280086.0,,,,,,11149180.0,,,8652066.0,,,,5823649.0,,,,109940.0,,,
2019-12-29,24283131.0,,,,,,11383448.0,,,8733415.0,,,,5823702.0,,,,110237.0,,,
2020-01-05,24285617.0,,,,,,11584012.0,,,8766216.0,,,,,,,,110359.0,,,
2020-01-12,24288103.0,,,,,,11784576.0,,,8799017.0,,,,,,,,110481.0,,,
2020-01-19,24288869.0,,,,,,11881034.0,,,8805342.0,,,,,,,,110555.0,,,
2020-01-26,24289587.0,,,,,,11949021.0,,,8811672.0,,,,,,,,110613.0,,,
2020-02-02,24290186.0,,,,,,12024943.0,,,8817954.0,,,,,,,,110651.0,,,
2020-02-09,24290766.0,,,,,,12125904.0,,,8824961.0,,,,,,,,110717.0,,,
2020-02-16,24291523.0,,,,,,12206216.0,,,8832793.0,,,,,,,,110758.0,,,
2020-02-23,24292548.0,,,,,,12247706.0,,,8839008.0,,,,,,,,110800.0,,,
2020-03-01,24293679.0,,,,,,12300804.0,,,8848591.0,,,,,,,,110872.0,,,
2020-03-08,24294976.0,,,,,,12351389.0,,,8862362.0,,,,,,,,110961.0,,,
2020-03-15,24296338.0,,,,,,12408663.0,,,8877287.0,,,,,,,,111019.0,,,
2020-03-22,24297360.0,,,,,,12801239.0,,,8892680.0,,,,,,,,111330.0,,,
2020-03-29,24298300.0,,,,,,13083800.0,,,8903500.0,,,,,,,,111640.0,,,
2020-04-05,24299530.0,,,,,,13238440.0,,,8923035.0,,,,,,,,111691.0,,,
2020-04-12,24301144.0,,,,,,13263753.0,,,9002094.0,,,,,,,,111725.0,,,
2020-04-19,24302715.0,,,,,,13291627.0,,,9036594.0,,,,,,,,111778.0,,,
2020-04-26,24304499.0,,,,,,13398731.0,,,9069650.0,,,,,,,,112020.0,,,
2020-05-03,24306210.0,,,,,,13477462.0,,,9085889.0,,,,,,,,112145.0,,,
2020-05-10,24307921.0,,,,,,13556193.0,,,9102128.0,,,,,,,,112270.0,,,
2020-05-17,24308949.0,,,,,,13594573.0,,,9108369.0,,,,,,,,112302.0,,,
2020-05-24,24311033.0,,,,,,13647130.0,,,9112140.0,,,,,,,,112525.0,,,
2020-05-31,24312190.0,,,,,,13754723.0,,,9118007.0,,,,,,,,112710.0,,,
2020-06-07,24313370.0,,,,,,13822915.0,,,9139298.0,,,,,,,,112747.0,,,
2020-06-14,24314374.0,,,,,,13878102.0,,,9148581.0,,,,,,,,112851.0,,,
2020-06-21,24315526.0,,,,,,13956530.0,,,9161425.0,,,,,,,,112883.0,,,
2020-06-28,24316470.0,,,,,,14050329.0,,,9169226.0,,,,,,,,112923.0,,,
2020-07-05,24317403.0,,,,,,14102579.0,,,9173784.0,,,,,,,,112967.0,,,
2020-07-12,24318204.0,,,,,,14199458.0,,,9177209.0,,,,,,,,113002.0,,,
2020-07-19,24319107.0,,,,,,14312655.0,,,9181732.0,,,,,,,,113033.0,,,
2020-07-26,24320149.0,,,,,,14437886.0,,,9183166.0,,,,,,,,113073.0,,,
2020-08-02,24320925.0,,,,,,14524491.0,,,9187191.0,,,,,,,,113114.0,,,
2020-08-09,24321928.0,,,,,,14685509.0,,,9191452.0,,,,,,,,113161.0,,,
2020-08-16,24322931.0,,,,,,14846527.0,,,9195713.0,,,,,,,,113208.0,,,
2020-08-23,24324102.0,,,,,,14916656.0,,,9196596.0,,,,,,,,113232.0,,,
2020-08-30,24325113.0,,,,,,14995429.0,,,9198522.0,,,,,,,,113260.0,,,
2020-09-06,24326036.0,,,,,,15073040.0,,,9200338.0,,,,,,,,113289.0,,,
2020-09-13,24326885.0,,,,,,15156960.0,,,9202499.0,,,,,,,,113324.0,,,
2020-09-20,24332157.0,,,,,,15266989.0,,,9204300.0,,,,,,,,113355.0,,,
2020-09-27,24335985.0,,,,,,15337531.0,,,9207254.0,,,,,,,,113384.0,,,
2020-10-04,24337553.0,,,,,,15428624.0,,,9213793.0,,,,,,,,113409.0,,,
2020-10-11,24338500.0,,,,,,15537199.0,,,9218326.0,,,,,,,,113439.0,,,
2020-10-18,24339356.0,,,,,,15633051.0,,,9221843.0,,,,,,,,113497.0,,,
2020-10-25,24340212.0,,,,,,15697819.0,,,9224980.0,,,,,,,,113544.0,,,
2020-11-01,24341679.0,,,,,,15784804.0,,,9228130.0,,,,,,,,113580.0,,,
2020-11-08,24342240.0,,,,,,15924004.0,,,9231405.0,,,,,,,,113609.0,,,
2020-11-15,24342737.0,,,,,,16040271.0,,,9234379.0,118085.0,,,,,,,113634.0,20534.0,,
2020-11-22,24343325.0,,,,,,16219414.0,,,9237146.0,160976.0,,,,,,,113663.0,24218.0,,
2020-11-29,24343845.0,,,,,,16364592.0,,,9240790.0,201435.0,,,,,,,113695.0,27811.0,,
2020-12-06,24344335.0,,,,,,16569214.0,,,9243845.0,213328.0,,,,,,,113723.0,29433.0,,
2020-12-13,24344888.0,,,,,,16798912.0,,,9252999.0,224384.0,,,,,,,113761.0,30844.0,,
2020-12-20,24345471.0,,,,,,17062216.0,,,9263342.0,241962.0,,,,,,,113794.0,31219.0,,
2020-12-27,24345890.0,,,,,,17340389.0,,,9276060.0,255150.0,,,,,,,113821.0,31424.0,,
2021-01-03,24346853.0,,,,,,17652510.0,,,9293936.0,265782.0,,,,,,,,31558.0,,
2021-01-10,24347404.0,,,,,,17820106.0,,,9300756.0,276946.0,,,,,,,,31667.0,,
2021-01-17,24347950.0,,,,,,17990797.0,,,9304178.0,284274.0,,,,,,,,31827.0,,
2021-01-24,24348389.0,,,,,,18101608.0,,,9307441.0,301622.0,,,,,,,,32251.0,,
2021-01-31,24348977.0,,,,,,18215778.0,,,9311314.0,327570.0,,,,,,,,33350.0,,
2021-02-07,24349801.0,,,,,,18304263.0,,,9314543.0,341094.0,,,,,,,,33664.0,,
2021-02-14,24350598.0,,,,,,18413878.0,,,9318950.0,363984.0,,,,,,,,33800.0,,
2021-02-21,24351425.0,,,,,,18488176.0,,,9321899.0,389021.0,,,,,,,,34030.0,,
2021-02-28,24352098.0,,,,,,18566225.0,,,9325116.0,422859.0,,,,,,,,35517.0,,
2021-03-07,24352888.0,,,,,,18656152.0,,,9328261.0,445408.0,,,,,,,,36083.0,,
2021-03-14,24353760.0,,,,,,18728762.0,,,9331182.0,483259.0,,,,,,,,36801.0,,
2021-03-21,24354574.0,,,,,,18817866.0,,,9333760.0,517916.0,,,,,,,,38730.0,,
2021-03-28,24355507.0,,,,,,19085363.0,,,9335949.0,580211.0,,,,,,,,40009.0,,
2021-04-04,24356259.0,,,,,,19220439.0,,,9337540.0,600966.0,,,,,,,,40168.0,,
2021-04-11,24356881.0,,,,,,19316698.0,,,9338970.0,616526.0,,,,,,,,40739.0,,
2021-04-18,24357379.0,,,,,,19410755.0,,,9340630.0,638621.0,,,,,,,,41284.0,,
2021-04-25,24357943.0,,,,,,19516588.0,,,9341448.0,658778.0,,,,,,,,41390.0,,
2021-05-02,24358456.0,,,,,,19634602.0,,,9342740.0,685598.0,,,,,,,,41993.0,,
2021-05-09,24358969.0,,,,,,19752616.0,,,9344032.0,712418.0,,,,,,,,42596.0,,
2021-05-16,24359464.0,,,,,,19848027.0,,,9345258.0,726462.0,,,,,,,,43779.0,,
2021-05-23,24359840.0,,,,,,19947145.0,,,9346556.0,742726.0,,,,,,,,44955.0,,
2021-05-30,24360265.0,,,,,,20018293.0,,,9349118.0,782050.0,,,,,,,,45502.0,,
2021-06-06,24360606.0,,,,,,20115501.0,,,9351843.0,800380.0,,,,,,,,46132.0,,
2021-06-13,24361001.0,,,,,,20193818.0,,,9353028.0,819799.0,,,,,,,,48826.0,,
2021-06-20,24361482.0,,,,,,20268895.0,,,9353695.0,835145.0,,,,,,,,52510.0,,
2021-06-27,24362001.0,,,,,,20341846.0,,,9356243.0,858583.0,,,,,,,,56623.0,,
2021-07-04,24362733.0,,,,,,20426340.0,,,9357402.0,874937.0,,,,,,,,60093.0,,
2021-07-11,24363361.0,,,,,,20495623.0,,,9358080.0,889341.0,,,,,,,,61159.0,,
2021-07-18,24363945.0,,,,,,20559730.0,,,9358375.0,899448.0,,,,,,,,63033.0,,
2021-07-25,24364436.0,,,,,,20629468.0,,,9360060.0,917562.0,,,,,,,,67717.0,,
2021-08-01,24364794.0,,,,,,20692333.0,,,9361269.0,940203.0,,,,,,,,69519.0,,
2021-08-08,24365117.0,,,,,,20765106.0,,,9362704.0,953733.0,,,,,,,,70588.0,,
2021-08-15,24365656.0,,,,,,20854838.0,,,9363874.0,962789.0,,,,,,,,71844.0,,
2021-08-22,24366178.0,,,,,,20927365.0,,,9364817.0,975427.0,,,,,,,,77626.0,,
2021-08-29,24366687.0,,,,,,20990619.0,,,9366884.0,995581.0,,,,,,,,83295.0,,
2021-09-05,24367433.0,,,,,,21051561.0,,,9368315.0,1012656.0,,,,,,,,85900.0,,
2021-09-12,24368222.0,,,,,,21118675.0,,,9370078.0,1029631.0,,,,,,,,87989.0,,
2021-09-19,24368865.0,,,,,,21158743.0,,,9370825.0,1045715.0,,,,,,,,92365.0,,
2021-09-26,24369453.0,,,,,,21205040.0,,,9372466.0,1072196.0,,,,,,,,95008.0,,
2021-10-03,24369927.0,,,,,,21245503.0,,,9373399.0,1085018.0,,,,,,,,99143.0,,
2021-10-10,24370332.0,,,,,,21425354.0,,,9374360.0,1100903.0,,,,,,,,102590.0,,
2021-10-17,24370705.0,,,,,,21498298.0,,,9374973.0,1119612.0,,,,,,,,106777.0,,
2021-10-24,24371154.0,,,,,,21606420.0,,,9375435.0,1133892.0,,,,,,,,110666.0,,
2021-10-31,24371520.0,,,,,,21681223.0,,,9377410.0,1157908.0,,,,,,,,113528.0,,
2021-11-07,24371953.0,,,,,,21771740.0,,,9378119.0,1168028.0,,,,,,,,116121.0,,
2021-11-14,24372370.0,,,,,,21859007.0,,,9379518.0,1172938.0,,,,,,,,118714.0,,
2021-11-21,24372735.0,,,,,,22026785.0,,,9379706.0,1177245.0,,,,,,,,122136.0,,
2021-11-28,24373212.0,,,,,,22149358.0,,,9379790.0,1186232.0,,,,,,,,122769.0,,
2021-12-05,24373635.0,,,,,,22352295.0,,,9379906.0,1188151.0,,,,,,,,123327.0,,
2021-12-12,24374026.0,,,,,,22544630.0,,,9380009.0,1189284.0,,,,,,,,124132.0,,
2021-12-19,24374328.0,,,,,,22721462.0,,,9380070.0,1197948.0,,,,,,,,127021.0,,
2021-12-26,24374429.0,,,,,,22919516.0,,,9380114.0,1223335.0,,,,,,,,128657.0,,
2022-01-02,24374998.0,,,,,,23115442.0,,,9380138.0,1270012.0,,,,,,,,129180.0,,
2022-01-09,24375607.0,,,,,,23264133.0,,,9380153.0,1280689.0,,,,,,,,129443.0,,
2022-01-16,24376096.0,,,,,,23358656.0,,,9380170.0,1295142.0,,,,,,,,131710.0,,
2022-01-23,24376421.0,,,,,,23435875.0,,,9380184.0,1313999.0,,,,,,,,134337.0,,
2022-01-30,24376688.0,,,,,,23534953.0,,,9380195.0,1337338.0,,,,,,,,136033.0,,
2022-02-06,24376952.0,,,,,,23627405.0,,,9380203.0,1354226.0,,,,,,,,142023.0,,
2022-02-13,24377312.0,,,,,,23745470.0,,,9380207.0,1360644.0,,,,,,,,147978.0,,
2022-02-20,24377676.0,,,,,,23842399.0,,,9380218.0,1386078.0,,,,,,,,152777.0,,
2022-02-27,24378187.0,,,,,,23912631.0,,,9380235.0,1403110.0,,,,,,,,157062.0,,
2022-03-06,24378698.0,,,,,,24009583.0,,,9380246.0,1428789.0,,,,,,,,158383.0,,
2022-03-13,24379159.0,,,,,,24107829.0,,,9380262.0,1445075.0,,,,,,,,160345.0,,
2022-03-20,24379446.0,,,,,,24193326.0,,,9380272.0,1462043.0,,,,,,,,163899.0,,
2022-03-27,24379726.0,,,,,,24277126.0,,,9380285.0,1497517.0,,,,,,,,164289.0,,
2022-04-03,24380031.0,,,,,,24344290.0,,,9380297.0,1528183.0,,,,,,,,168698.0,,
2022-04-10,24380225.0,,,,,,24405452.0,,,9380311.0,1539407.0,,,,,,,,172766.0,,
2022-04-17,24380449.0,,,,,,24465741.0,,,9380326.0,1550666.0,,,,,,,,178508.0,,
2022-04-24,24380654.0,,,,,,24523231.0,,,9380338.0,1568347.0,,,,,,,,184533.0,,
2022-05-01,24380880.0,,,,,,24611527.0,,,9380378.0,1593246.0,,,,,,,,191592.0,,
2022-05-08,24381106.0,,,,,,24699823.0,,,9380418.0,1618145.0,,,,,,,,198651.0,,
2022-05-15,24381341.0,,,,,,24765145.0,,,9380440.0,1620838.0,,,,,,,,204876.0,,
2022-05-22,24381597.0,,,,,,24829984.0,,,9380460.0,1635115.0,,,,,,,,212007.0,,
