"begin_date","end_date","hw","units"
"2010-11-01","2010-11-07","PSP",31865
"2010-11-01","2010-11-07","Wii",10008
"2010-11-01","2010-11-07","PS3",19498
"2010-11-01","2010-11-07","XB360",2605
"2010-11-01","2010-11-07","PS2",1310
"2010-11-08","2010-11-14","DS",30056
"2010-11-08","2010-11-14","PSP",36235
"2010-11-08","2010-11-14","Wii",35934
"2010-11-08","2010-11-14","PS3",17029
"2010-11-08","2010-11-14","XB360",2089
"2010-11-08","2010-11-14","PS2",1141
"2010-11-15","2010-11-21","DS",36630
"2010-11-15","2010-11-21","PSP",94236
"2010-11-15","2010-11-21","Wii",24037
"2010-11-15","2010-11-21","PS3",26125
"2010-11-15","2010-11-21","XB360",5488
"2010-11-15","2010-11-21","PS2",1282
"2010-11-22","2010-11-28","DS",46816
"2010-11-22","2010-11-28","PSP",74439
"2010-11-22","2010-11-28","Wii",39691
"2010-11-22","2010-11-28","PS3",61096
"2010-11-22","2010-11-28","XB360",4155
"2010-11-22","2010-11-28","PS2",1459
"2010-11-29","2010-12-05","DS",73301
"2010-11-29","2010-12-05","PSP",327905
"2010-11-29","2010-12-05","Wii",53253
"2010-11-29","2010-12-05","PS3",37751
"2010-11-29","2010-12-05","XB360",3815
"2010-11-29","2010-12-05","PS2",1614
"2010-12-06","2010-12-12","DS",106633
"2010-12-06","2010-12-12","PSP",141820
"2010-12-06","2010-12-12","Wii",76885
"2010-12-06","2010-12-12","PS3",41790
"2010-12-06","2010-12-12","XB360",3853
"2010-12-06","2010-12-12","PS2",1676
"2010-12-13","2010-12-19","DS",149844
"2010-12-13","2010-12-19","PSP",146035
"2010-12-13","2010-12-19","Wii",106203
"2010-12-13","2010-12-19","PS3",47161
"2010-12-13","2010-12-19","XB360",4136
"2010-12-13","2010-12-19","PS2",1623
"2010-12-20","2010-12-26","DS",57396
"2010-12-20","2010-12-26","PSP",37991
"2010-12-20","2010-12-26","Wii",48558
"2010-12-20","2010-12-26","PS3",34803
"2010-12-20","2010-12-26","XB360",2575
"2010-12-20","2010-12-26","PS2",1266
"2010-12-27","2011-01-02","DS",57396
"2010-12-27","2011-01-02","PSP",37991
"2010-12-27","2011-01-02","Wii",48558
"2010-12-27","2011-01-02","PS3",34803
"2010-12-27","2011-01-02","XB360",2575
"2010-12-27","2011-01-02","PS2",1266
"2011-01-03","2011-01-09","DS",97006
"2011-01-03","2011-01-09","PSP",30852
"2011-01-03","2011-01-09","Wii",59929
"2011-01-03","2011-01-09","PS3",56398
"2011-01-03","2011-01-09","XB360",4740
"2011-01-03","2011-01-09","PS2",2493
"2011-01-10","2011-01-16","DS",38917
"2011-01-10","2011-01-16","PSP",26462
"2011-01-10","2011-01-16","Wii",22956
"2011-01-10","2011-01-16","PS3",28382
"2011-01-10","2011-01-16","XB360",3133
"2011-01-10","2011-01-16","PS2",1404
"2011-01-17","2011-01-23","DS",28233
"2011-01-17","2011-01-23","PSP",31551
"2011-01-17","2011-01-23","Wii",15742
"2011-01-17","2011-01-23","PS3",22743
"2011-01-17","2011-01-23","XB360",3466
"2011-01-17","2011-01-23","PS2",1207
"2011-01-24","2011-01-30","DS",26891
"2011-01-24","2011-01-30","PSP",29822
"2011-01-24","2011-01-30","Wii",18985
"2011-01-24","2011-01-30","PS3",22872
"2011-01-24","2011-01-30","XB360",3632
"2011-01-24","2011-01-30","PS2",1356
"2011-01-31","2011-02-06","DS",29498
"2011-01-31","2011-02-06","PSP",27180
"2011-01-31","2011-02-06","Wii",14953
"2011-01-31","2011-02-06","PS3",23571
"2011-01-31","2011-02-06","XB360",2846
"2011-01-31","2011-02-06","PS2",1419
"2011-02-07","2011-02-13","DS",27304
"2011-02-07","2011-02-13","PSP",106299
"2011-02-07","2011-02-13","Wii",13391
"2011-02-07","2011-02-13","PS3",24976
"2011-02-07","2011-02-13","XB360",3086
"2011-02-07","2011-02-13","PS2",1307
"2011-02-14","2011-02-20","DS",23063
"2011-02-14","2011-02-20","PSP",54358
"2011-02-14","2011-02-20","Wii",11076
"2011-02-14","2011-02-20","PS3",22513
"2011-02-14","2011-02-20","XB360",2889
"2011-02-14","2011-02-20","PS2",1258
"2011-02-21","2011-02-27","DS",21544
"2011-02-21","2011-02-27","3DS",371326
"2011-02-21","2011-02-27","PSP",43187
"2011-02-21","2011-02-27","Wii",10947
"2011-02-21","2011-02-27","PS3",21126
"2011-02-21","2011-02-27","XB360",6372
"2011-02-21","2011-02-27","PS2",1124
"2011-02-28","2011-03-06","DS",18100
"2011-02-28","2011-03-06","3DS",206087
"2011-02-28","2011-03-06","PSP",65535
"2011-02-28","2011-03-06","Wii",11031
"2011-02-28","2011-03-06","PS3",22736
"2011-02-28","2011-03-06","XB360",2359
"2011-02-28","2011-03-06","PS2",1278
"2011-03-07","2011-03-13","DS",14956
"2011-03-07","2011-03-13","3DS",104412
"2011-03-07","2011-03-13","PSP",36947
"2011-03-07","2011-03-13","Wii",9097
"2011-03-07","2011-03-13","PS3",29395
"2011-03-07","2011-03-13","XB360",2052
"2011-03-07","2011-03-13","PS2",863
"2011-03-14","2011-03-20","DS",15135
"2011-03-14","2011-03-20","3DS",64942
"2011-03-14","2011-03-20","PSP",21850
"2011-03-14","2011-03-20","Wii",9452
"2011-03-14","2011-03-20","PS3",23001
"2011-03-14","2011-03-20","XB360",1032
"2011-03-14","2011-03-20","PS2",1076
"2011-03-21","2011-03-27","DS",19132
"2011-03-21","2011-03-27","3DS",54656
"2011-03-21","2011-03-27","PSP",40897
"2011-03-21","2011-03-27","Wii",9622
"2011-03-21","2011-03-27","PS3",24744
"2011-03-21","2011-03-27","XB360",1244
"2011-03-21","2011-03-27","PS2",1157
"2011-03-28","2011-04-03","DS",20080
"2011-03-28","2011-04-03","3DS",43178
"2011-03-28","2011-04-03","PSP",48695
"2011-03-28","2011-04-03","Wii",9003
"2011-03-28","2011-04-03","PS3",22972
"2011-03-28","2011-04-03","XB360",1409
"2011-03-28","2011-04-03","PS2",1255
"2011-04-04","2011-04-10","DS",18356
"2011-04-04","2011-04-10","3DS",32759
"2011-04-04","2011-04-10","PSP",36111
"2011-04-04","2011-04-10","Wii",8838
"2011-04-04","2011-04-10","PS3",22681
"2011-04-04","2011-04-10","XB360",1941
"2011-04-04","2011-04-10","PS2",1286
"2011-04-11","2011-04-17","DS",14540
"2011-04-11","2011-04-17","3DS",25320
"2011-04-11","2011-04-17","PSP",24745
"2011-04-11","2011-04-17","Wii",8245
"2011-04-11","2011-04-17","PS3",21232
"2011-04-11","2011-04-17","XB360",1733
"2011-04-11","2011-04-17","PS2",1198
"2011-04-18","2011-04-24","DS",10866
"2011-04-18","2011-04-24","3DS",21275
"2011-04-18","2011-04-24","PSP",47499
"2011-04-18","2011-04-24","Wii",8089
"2011-04-18","2011-04-24","PS3",18015
"2011-04-18","2011-04-24","XB360",1813
"2011-04-18","2011-04-24","PS2",1253
"2011-04-25","2011-05-01","DS",14090
"2011-04-25","2011-05-01","3DS",25719
"2011-04-25","2011-05-01","PSP",62269
"2011-04-25","2011-05-01","Wii",12167
"2011-04-25","2011-05-01","PS3",20394
"2011-04-25","2011-05-01","XB360",3095
"2011-04-25","2011-05-01","PS2",1704
"2011-05-02","2011-05-08","DS",14090
"2011-05-02","2011-05-08","3DS",25719
"2011-05-02","2011-05-08","PSP",62269
"2011-05-02","2011-05-08","Wii",12167
"2011-05-02","2011-05-08","PS3",20394
"2011-05-02","2011-05-08","XB360",3095
"2011-05-02","2011-05-08","PS2",1704
"2011-05-09","2011-05-15","DS",6961
"2011-05-09","2011-05-15","3DS",16379
"2011-05-09","2011-05-15","PSP",32417
"2011-05-09","2011-05-15","Wii",6301
"2011-05-09","2011-05-15","PS3",13536
"2011-05-09","2011-05-15","XB360",2597
"2011-05-09","2011-05-15","PS2",1170
"2011-05-16","2011-05-22","DS",6554
"2011-05-16","2011-05-22","3DS",16465
"2011-05-16","2011-05-22","PSP",30064
"2011-05-16","2011-05-22","Wii",6240
"2011-05-16","2011-05-22","PS3",12681
"2011-05-16","2011-05-22","XB360",1815
"2011-05-16","2011-05-22","PS2",1163
"2011-05-23","2011-05-29","DS",6389
"2011-05-23","2011-05-29","3DS",25096
"2011-05-23","2011-05-29","PSP",34253
"2011-05-23","2011-05-29","Wii",7552
"2011-05-23","2011-05-29","PS3",15842
"2011-05-23","2011-05-29","XB360",1751
"2011-05-23","2011-05-29","PS2",1094
"2011-05-30","2011-06-05","DS",6832
"2011-05-30","2011-06-05","3DS",27868
"2011-05-30","2011-06-05","PSP",29519
"2011-05-30","2011-06-05","Wii",7056
"2011-05-30","2011-06-05","PS3",15270
"2011-05-30","2011-06-05","XB360",1619
"2011-05-30","2011-06-05","PS2",1141
"2011-06-06","2011-06-12","DS",7028
"2011-06-06","2011-06-12","3DS",24226
"2011-06-06","2011-06-12","PSP",25854
"2011-06-06","2011-06-12","Wii",7149
"2011-06-06","2011-06-12","PS3",16673
"2011-06-06","2011-06-12","XB360",1535
"2011-06-06","2011-06-12","PS2",1148
"2011-06-13","2011-06-19","DS",7892
"2011-06-13","2011-06-19","3DS",41086
"2011-06-13","2011-06-19","PSP",28026
"2011-06-13","2011-06-19","Wii",7031
"2011-06-13","2011-06-19","PS3",14327
"2011-06-13","2011-06-19","XB360",2465
"2011-06-13","2011-06-19","PS2",1230
"2011-06-20","2011-06-26","DS",6677
"2011-06-20","2011-06-26","3DS",27378
"2011-06-20","2011-06-26","PSP",25080
"2011-06-20","2011-06-26","Wii",8954
"2011-06-20","2011-06-26","PS3",14967
"2011-06-20","2011-06-26","XB360",1853
"2011-06-20","2011-06-26","PS2",1183
"2011-06-27","2011-07-03","DS",6890
"2011-06-27","2011-07-03","3DS",31545
"2011-06-27","2011-07-03","PSP",26587
"2011-06-27","2011-07-03","Wii",11915
"2011-06-27","2011-07-03","PS3",19290
"2011-06-27","2011-07-03","XB360",1874
"2011-06-27","2011-07-03","PS2",1051
"2011-07-04","2011-07-10","DS",7108
"2011-07-04","2011-07-10","3DS",23219
"2011-07-04","2011-07-10","PSP",25778
"2011-07-04","2011-07-10","Wii",12848
"2011-07-04","2011-07-10","PS3",21199
"2011-07-04","2011-07-10","XB360",1911
"2011-07-04","2011-07-10","PS2",1078
"2011-07-11","2011-07-17","DS",6447
"2011-07-11","2011-07-17","3DS",45949
"2011-07-11","2011-07-17","PSP",25013
"2011-07-11","2011-07-17","Wii",14260
"2011-07-11","2011-07-17","PS3",22807
"2011-07-11","2011-07-17","XB360",1582
"2011-07-11","2011-07-17","PS2",1048
"2011-07-18","2011-07-24","DS",7568
"2011-07-18","2011-07-24","3DS",32381
"2011-07-18","2011-07-24","PSP",27056
"2011-07-18","2011-07-24","Wii",16939
"2011-07-18","2011-07-24","PS3",22935
"2011-07-18","2011-07-24","XB360",1526
"2011-07-18","2011-07-24","PS2",1155
"2011-07-25","2011-07-31","DS",6592
"2011-07-25","2011-07-31","3DS",15819
"2011-07-25","2011-07-31","PSP",33582
"2011-07-25","2011-07-31","Wii",17066
"2011-07-25","2011-07-31","PS3",21324
"2011-07-25","2011-07-31","XB360",1957
"2011-07-25","2011-07-31","PS2",1046
"2011-08-01","2011-08-07","DS",2781
"2011-08-01","2011-08-07","3DS",107410
"2011-08-01","2011-08-07","PSP",20895
"2011-08-01","2011-08-07","Wii",9340
"2011-08-01","2011-08-07","PS3",9585
"2011-08-01","2011-08-07","XB360",937
"2011-08-01","2011-08-07","PS2",525
"2011-08-08","2011-08-14","DS",2781
"2011-08-08","2011-08-14","3DS",107410
"2011-08-08","2011-08-14","PSP",20895
"2011-08-08","2011-08-14","Wii",9340
"2011-08-08","2011-08-14","PS3",9585
"2011-08-08","2011-08-14","XB360",937
"2011-08-08","2011-08-14","PS2",525
"2011-08-15","2011-08-21","DS",5015
"2011-08-15","2011-08-21","3DS",107462
"2011-08-15","2011-08-21","PSP",40595
"2011-08-15","2011-08-21","Wii",17399
"2011-08-15","2011-08-21","PS3",30342
"2011-08-15","2011-08-21","XB360",1103
"2011-08-15","2011-08-21","PS2",1192
"2011-08-22","2011-08-28","DS",3710
"2011-08-22","2011-08-28","3DS",57927
"2011-08-22","2011-08-28","PSP",32066
"2011-08-22","2011-08-28","Wii",10479
"2011-08-22","2011-08-28","PS3",32235
"2011-08-22","2011-08-28","XB360",938
"2011-08-22","2011-08-28","PS2",1028
"2011-08-29","2011-09-04","DS",3205
"2011-08-29","2011-09-04","3DS",55264
"2011-08-29","2011-09-04","PSP",28921
"2011-08-29","2011-09-04","Wii",9931
"2011-08-29","2011-09-04","PS3",32969
"2011-08-29","2011-09-04","XB360",830
"2011-08-29","2011-09-04","PS2",964
"2011-09-05","2011-09-11","DS",2748
"2011-09-05","2011-09-11","3DS",49191
"2011-09-05","2011-09-11","PSP",23352
"2011-09-05","2011-09-11","Wii",9130
"2011-09-05","2011-09-11","PS3",62266
"2011-09-05","2011-09-11","XB360",727
"2011-09-05","2011-09-11","PS2",842
"2011-09-12","2011-09-18","DS",3187
"2011-09-12","2011-09-18","3DS",62245
"2011-09-12","2011-09-18","PSP",24106
"2011-09-12","2011-09-18","Wii",15146
"2011-09-12","2011-09-18","PS3",37477
"2011-09-12","2011-09-18","XB360",788
"2011-09-12","2011-09-18","PS2",830
"2011-09-19","2011-09-25","DS",3138
"2011-09-19","2011-09-25","3DS",68386
"2011-09-19","2011-09-25","PSP",28007
"2011-09-19","2011-09-25","Wii",14089
"2011-09-19","2011-09-25","PS3",37710
"2011-09-19","2011-09-25","XB360",3878
"2011-09-19","2011-09-25","PS2",917
"2011-09-26","2011-10-02","DS",2343
"2011-09-26","2011-10-02","3DS",55853
"2011-09-26","2011-10-02","PSP",26146
"2011-09-26","2011-10-02","Wii",10497
"2011-09-26","2011-10-02","PS3",28646
"2011-09-26","2011-10-02","XB360",1691
"2011-09-26","2011-10-02","PS2",795
"2011-10-03","2011-10-09","DS",2178
"2011-10-03","2011-10-09","3DS",50916
"2011-10-03","2011-10-09","PSP",26799
"2011-10-03","2011-10-09","Wii",10807
"2011-10-03","2011-10-09","PS3",28492
"2011-10-03","2011-10-09","XB360",1501
"2011-10-03","2011-10-09","PS2",859
"2011-10-10","2011-10-16","DS",2593
"2011-10-10","2011-10-16","3DS",54460
"2011-10-10","2011-10-16","PSP",25461
"2011-10-10","2011-10-16","Wii",12473
"2011-10-10","2011-10-16","PS3",28341
"2011-10-10","2011-10-16","XB360",1885
"2011-10-10","2011-10-16","PS2",802
"2011-10-17","2011-10-23","DS",1818
"2011-10-17","2011-10-23","3DS",75386
"2011-10-17","2011-10-23","PSP",21707
"2011-10-17","2011-10-23","Wii",12516
"2011-10-17","2011-10-23","PS3",23419
"2011-10-17","2011-10-23","XB360",1459
"2011-10-17","2011-10-23","PS2",689
"2011-10-24","2011-10-30","DS",1792
"2011-10-24","2011-10-30","3DS",67854
"2011-10-24","2011-10-30","PSP",31691
"2011-10-24","2011-10-30","Wii",12595
"2011-10-24","2011-10-30","PS3",23704
"2011-10-24","2011-10-30","XB360",1562
"2011-10-24","2011-10-30","PS2",682
"2011-10-31","2011-11-06","DS",1803
"2011-10-31","2011-11-06","3DS",128287
"2011-10-31","2011-11-06","PSP",27151
"2011-10-31","2011-11-06","Wii",11326
"2011-10-31","2011-11-06","PS3",26390
"2011-10-31","2011-11-06","XB360",1501
"2011-10-31","2011-11-06","PS2",791
"2011-11-07","2011-11-13","DS",1457
"2011-11-07","2011-11-13","3DS",89938
"2011-11-07","2011-11-13","PSP",23347
"2011-11-07","2011-11-13","Wii",9871
"2011-11-07","2011-11-13","PS3",22677
"2011-11-07","2011-11-13","XB360",1601
"2011-11-07","2011-11-13","PS2",627
"2011-11-14","2011-11-20","DS",1455
"2011-11-14","2011-11-20","3DS",88225
"2011-11-14","2011-11-20","PSP",36872
"2011-11-14","2011-11-20","Wii",11833
"2011-11-14","2011-11-20","PS3",38836
"2011-11-14","2011-11-20","XB360",1467
"2011-11-14","2011-11-20","PS2",644
"2011-11-21","2011-11-27","DS",1582
"2011-11-21","2011-11-27","3DS",110088
"2011-11-21","2011-11-27","PSP",30086
"2011-11-21","2011-11-27","Wii",17912
"2011-11-21","2011-11-27","PS3",30740
"2011-11-21","2011-11-27","XB360",1238
"2011-11-21","2011-11-27","PS2",639
"2011-11-28","2011-12-04","DS",1845
"2011-11-28","2011-12-04","3DS",216350
"2011-11-28","2011-12-04","PSP",31560
"2011-11-28","2011-12-04","Wii",28164
"2011-11-28","2011-12-04","PS3",40051
"2011-11-28","2011-12-04","XB360",1239
"2011-11-28","2011-12-04","PS2",778
"2011-12-05","2011-12-11","DS",2430
"2011-12-05","2011-12-11","3DS",378114
"2011-12-05","2011-12-11","PSP",47238
"2011-12-05","2011-12-11","Wii",48275
"2011-12-05","2011-12-11","PS3",43518
"2011-12-05","2011-12-11","XB360",3317
"2011-12-05","2011-12-11","PS2",926
"2011-12-12","2011-12-18","DS",3511
"2011-12-12","2011-12-18","3DS",387838
"2011-12-12","2011-12-18","PSP",63792
"2011-12-12","2011-12-18","Vita",321407
"2011-12-12","2011-12-18","Wii",60254
"2011-12-12","2011-12-18","PS3",62272
"2011-12-12","2011-12-18","XB360",2786
"2011-12-12","2011-12-18","PS2",926
"2011-12-19","2011-12-25","DS",5001
"2011-12-19","2011-12-25","3DS",510629
"2011-12-19","2011-12-25","PSP",101370
"2011-12-19","2011-12-25","Vita",81387
"2011-12-19","2011-12-25","Wii",94468
"2011-12-19","2011-12-25","PS3",71689
"2011-12-19","2011-12-25","XB360",3649
"2011-12-19","2011-12-25","PS2",1139
"2011-12-26","2012-01-01","DS",2577
"2011-12-26","2012-01-01","3DS",230491
"2011-12-26","2012-01-01","PSP",63468
"2011-12-26","2012-01-01","Vita",40106
"2011-12-26","2012-01-01","Wii",39457
"2011-12-26","2012-01-01","PS3",66728
"2011-12-26","2012-01-01","XB360",2110
"2011-12-26","2012-01-01","PS2",792
"2012-01-02","2012-01-08","DS",2577
"2012-01-02","2012-01-08","3DS",230491
"2012-01-02","2012-01-08","PSP",63468
"2012-01-02","2012-01-08","Vita",40106
"2012-01-02","2012-01-08","Wii",39457
"2012-01-02","2012-01-08","PS3",66728
"2012-01-02","2012-01-08","XB360",2110
"2012-01-02","2012-01-08","PS2",792
"2012-01-09","2012-01-15","DS",1078
"2012-01-09","2012-01-15","3DS",101697
"2012-01-09","2012-01-15","PSP",23942
"2012-01-09","2012-01-15","Vita",15737
"2012-01-09","2012-01-15","Wii",14216
"2012-01-09","2012-01-15","PS3",31059
"2012-01-09","2012-01-15","XB360",1247
"2012-01-09","2012-01-15","PS2",517
"2012-01-16","2012-01-22","DS",862
"2012-01-16","2012-01-22","3DS",77519
"2012-01-16","2012-01-22","PSP",17874
"2012-01-16","2012-01-22","Vita",13221
"2012-01-16","2012-01-22","Wii",9701
"2012-01-16","2012-01-22","PS3",23291
"2012-01-16","2012-01-22","XB360",1311
"2012-01-16","2012-01-22","PS2",396
"2012-01-23","2012-01-29","DS",883
"2012-01-23","2012-01-29","3DS",81699
"2012-01-23","2012-01-29","PSP",16939
"2012-01-23","2012-01-29","Vita",17106
"2012-01-23","2012-01-29","Wii",9884
"2012-01-23","2012-01-29","PS3",23869
"2012-01-23","2012-01-29","XB360",1137
"2012-01-23","2012-01-29","PS2",564
"2012-01-30","2012-02-05","DS",817
"2012-01-30","2012-02-05","3DS",69180
"2012-01-30","2012-02-05","PSP",16558
"2012-01-30","2012-02-05","Vita",14731
"2012-01-30","2012-02-05","Wii",7023
"2012-01-30","2012-02-05","PS3",23290
"2012-01-30","2012-02-05","XB360",1007
"2012-01-30","2012-02-05","PS2",349
"2012-02-06","2012-02-12","DS",633
"2012-02-06","2012-02-12","3DS",60231
"2012-02-06","2012-02-12","PSP",15688
"2012-02-06","2012-02-12","Vita",11856
"2012-02-06","2012-02-12","Wii",7754
"2012-02-06","2012-02-12","PS3",21830
"2012-02-06","2012-02-12","XB360",889
"2012-02-06","2012-02-12","PS2",313
"2012-02-13","2012-02-19","DS",702
"2012-02-13","2012-02-19","3DS",88909
"2012-02-13","2012-02-19","PSP",15145
"2012-02-13","2012-02-19","Vita",11004
"2012-02-13","2012-02-19","Wii",6627
"2012-02-13","2012-02-19","PS3",21036
"2012-02-13","2012-02-19","XB360",765
"2012-02-13","2012-02-19","PS2",427
"2012-02-20","2012-02-26","DS",738
"2012-02-20","2012-02-26","3DS",72032
"2012-02-20","2012-02-26","PSP",15876
"2012-02-20","2012-02-26","Vita",10511
"2012-02-20","2012-02-26","Wii",6578
"2012-02-20","2012-02-26","PS3",24476
"2012-02-20","2012-02-26","XB360",1244
"2012-02-20","2012-02-26","PS2",488
"2012-02-27","2012-03-04","DS",623
"2012-02-27","2012-03-04","3DS",71797
"2012-02-27","2012-03-04","PSP",16375
"2012-02-27","2012-03-04","Vita",10212
"2012-02-27","2012-03-04","Wii",7046
"2012-02-27","2012-03-04","PS3",65249
"2012-02-27","2012-03-04","XB360",737
"2012-02-27","2012-03-04","PS2",551
"2012-03-05","2012-03-11","DS",575
"2012-03-05","2012-03-11","3DS",63717
"2012-03-05","2012-03-11","PSP",15621
"2012-03-05","2012-03-11","Vita",10228
"2012-03-05","2012-03-11","Wii",7621
"2012-03-05","2012-03-11","PS3",33679
"2012-03-05","2012-03-11","XB360",921
"2012-03-05","2012-03-11","PS2",532
"2012-03-12","2012-03-18","DS",655
"2012-03-12","2012-03-18","3DS",63746
"2012-03-12","2012-03-18","PSP",17721
"2012-03-12","2012-03-18","Vita",11171
"2012-03-12","2012-03-18","Wii",7218
"2012-03-12","2012-03-18","PS3",28527
"2012-03-12","2012-03-18","XB360",864
"2012-03-12","2012-03-18","PS2",563
"2012-03-19","2012-03-25","DS",837
"2012-03-19","2012-03-25","3DS",94776
"2012-03-19","2012-03-25","PSP",20380
"2012-03-19","2012-03-25","Vita",10635
"2012-03-19","2012-03-25","Wii",8878
"2012-03-19","2012-03-25","PS3",26441
"2012-03-19","2012-03-25","XB360",821
"2012-03-19","2012-03-25","PS2",687
"2012-03-26","2012-04-01","DS",717
"2012-03-26","2012-04-01","3DS",118072
"2012-03-26","2012-04-01","PSP",19966
"2012-03-26","2012-04-01","Vita",11983
"2012-03-26","2012-04-01","Wii",9134
"2012-03-26","2012-04-01","PS3",24916
"2012-03-26","2012-04-01","XB360",1026
"2012-03-26","2012-04-01","PS2",662
"2012-04-02","2012-04-08","DS",568
"2012-04-02","2012-04-08","3DS",67613
"2012-04-02","2012-04-08","PSP",16780
